"First","Last","Player","Team","Season","Min","Shots","SoT","Dist","Solo","Goals","xG","xPlace","G.xG","KeyP","Dist.key","Assts","xA","A.xA","xG.xA","xGperShot","xAperPass","GmxGperShot","AmxAperPass"
"Harry","Shipp","Harry Shipp","MTL",2016,1661,25,6,24.9112938680072,0.16,2,1.80092638967359,0.0485648651872574,0.199073610326405,28,21.8249771875778,3,2.19085098318584,0.809149016814158,3.99177737285944,0.0720370555869438,0.0782446779709229,0.00796294441305621,0.0288981791719342
"Soony","Saad","Soony Saad","SKC",2014,NA,30,12,26.6344699954667,0.2,3,1.68556936932466,-0.173491256419164,1.31443063067534,16,15.8648518289375,1,2.30331300679343,-1.30331300679343,3.98888237611809,0.0561856456441554,0.14395706292459,0.0438143543558446,-0.0814570629245896
"Baggio","Husidic","Baggio Husidic","LAG",2015,2019,21,5,19.2996930560559,0.333333333333333,2,2.43091648122202,-1.19698469216601,-0.430916481222018,19,23.1711466025046,3,1.55705179510859,1.44294820489141,3.98796827633061,0.115757927677239,0.0819500944793996,-0.0205198324391437,0.0759446423627056
"David","Estrada","David Estrada","SEA",2012,NA,25,10,22.20762319,0.32,5,2.7284583544619,0.301441059706138,2.2715416455381,14,16.2104126187857,0,1.2587473665652,-1.2587473665652,3.98720572102711,0.109138334178476,0.0899105261832287,0.0908616658215238,-0.0899105261832287
"Sean","Davis","Sean Davis","NYRB",2017,1897,28,10,23.5670940056492,0.25,2,2.06345806409474,-0.103594718010577,-0.0634580640947439,29,24.2728487276872,2,1.9175726442631,0.0824273557368966,3.98103070835785,0.0736949308605266,0.0661231946297622,-0.00226635943195514,0.00284232261161712
"Jan","Gunnar Solli","Jan Gunnar Solli","NYRB",2012,NA,16,9,18.82988691225,0.0625,3,1.93667137836044,1.32263108619679,1.06332862163956,20,20.5371327464,3,2.04123218246986,0.958767817530139,3.9779035608303,0.121041961147527,0.102061609123493,0.0664580388524727,0.0479383908765069
"Alan","Gordon","Alan Gordon","TOR, SJE",2011,NA,20,10,15.1069878785,0.25,5,2.54386124816299,1.25700007077676,2.45613875183701,10,21.3994639664,0,1.43156590985069,-1.43156590985069,3.97542715801368,0.12719306240815,0.143156590985069,0.12280693759185,-0.143156590985069
"Deshorn","Brown","Deshorn Brown","DCU",2017,833,22,9,17.2235918316689,0.181818181818182,2,3.10713061574591,-0.734676959625381,-1.10713061574591,7,18.6922966705744,1,0.860515086585601,0.139484913414399,3.96764570233151,0.141233209806632,0.122930726655086,-0.0503241188975411,0.019926416202057
"Casey","Townsend","Casey Townsend","CHV",2012,NA,17,8,15.8923184854118,0.0588235294117647,1,2.48186464643391,-0.0727873993222521,-1.48186464643391,10,23.8828029563,1,1.48564128218756,-0.485641282187561,3.96750592862147,0.145992038025524,0.148564128218756,-0.0871685086137593,-0.0485641282187561
"Pavel","Pardo","Pavel Pardo","CHI",2012,NA,25,8,24.7014019188,0.44,1,1.82643713675393,0.913986275529875,-0.826437136753935,39,19.2557968421538,4,2.13880907020953,1.86119092979047,3.96524620696346,0.0730574854701574,0.0548412582105007,-0.0330574854701574,0.0477228443536019
"Ryan","Guy","Ryan Guy","NER",2012,NA,34,12,23.9226798292353,0.147058823529412,1,2.38191171830657,-0.6863803156155,-1.38191171830657,19,21.0746589483684,2,1.58048155994147,0.419518440058529,3.96239327824804,0.0700562270090168,0.0831832399969196,-0.0406444623031345,0.0220799178978173
"Michael","Fucito","Michael Fucito","SEA",2011,NA,24,7,18.2730150830833,0.166666666666667,2,3.28877066354564,-1.28773650510543,-1.28877066354564,5,16.1207161116,2,0.658477257001625,1.34152274299838,3.94724792054726,0.137032110981068,0.131695451400325,-0.053698777647735,0.268304548599675
"Ryan","Smith","Ryan Smith","CHV",2012,NA,23,5,30.125921283913,0.0434782608695652,0,0.94975765212457,-0.656844917171097,-0.94975765212457,27,17.2125342327778,3,2.99572246353913,0.00427753646086879,3.9454801156637,0.0412938109619378,0.110952683834783,-0.0412938109619378,0.000158427276328474
"Nathan","Sturgis","Nathan Sturgis","COL",2013,NA,27,7,22.4441192728519,0.444444444444444,4,2.72164605388969,1.04263866608102,1.27835394611031,21,22.9015866408571,1,1.2097707907842,-0.209770790784196,3.93141684467389,0.100801705699618,0.0576081328944855,0.0473464424485299,-0.00998908527543789
"Kyle","Beckerman","Kyle Beckerman","RSL",2014,NA,49,21,29.4698977283673,0.163265306122449,3,2.17671007891911,1.09377658676529,0.823289921080892,28,27.3831311175,2,1.74712441557456,0.252875584425444,3.92383449449366,0.0444226546718185,0.0623973005562341,0.0168018351240998,0.0090312708723373
"Marco","Donadel","Marco Donadel","MTL",2015,2087,19,8,34.7563927219898,0.526315789473684,1,0.554217199340731,0.0294345770817238,0.445782800659269,47,17.5782450489884,5,3.35279407111752,1.64720592888248,3.90701127045825,0.0291693262810911,0.0713360440663302,0.0234622526662773,0.0350469346570741
"Atiba","Harris","Atiba Harris","SJE",2014,NA,31,15,19.8777017230968,0.290322580645161,4,2.92145120835709,1.36320732250586,1.07854879164291,15,23.906671352,1,0.972415172455377,0.027584827544623,3.89386638081247,0.0942403615599061,0.0648276781636918,0.03479189650461,0.00183898850297487
"Brek","Shea","Brek Shea","ORL",2016,2143,27,9,21.5265525560483,0.185185185185185,3,2.15874607089104,-0.47476343522006,0.841253929108957,16,19.0642052173668,2,1.73050597147307,0.269494028526928,3.88925204236411,0.0799535581811497,0.108156623217067,0.0311575529299614,0.016843376782933
"Atiba","Harris","Atiba Harris","FCD",2016,2102,17,5,22.9324131980821,0.352941176470588,1,1.59769573094426,-0.0201084215482668,-0.597695730944255,16,19.112162311756,2,2.2910416605969,-0.291041660596899,3.88873739154115,0.0939821018202503,0.143190103787306,-0.0351585724084856,-0.0181901037873062
"Andrew","Jacobson","Andrew Jacobson","FCD",2012,NA,40,8,25.208551392325,0.225,1,2.29504692531339,-1.43037140037184,-1.29504692531339,19,22.1901186685789,1,1.58858935183723,-0.58858935183723,3.88363627715062,0.0573761731328347,0.08360996588617,-0.0323761731328347,-0.0309783869388016
"Matt","Hedges","Matt Hedges","FCD",2014,NA,18,6,9.72340624138889,0.0555555555555556,3,2.88086802531707,-0.776371244284887,0.119131974682925,4,14.34320233125,1,1.0015035549266,-0.00150355492659753,3.88237158024367,0.160048223628726,0.250375888731649,0.0066184430379403,-0.000375888731649381
"Osvaldo","Alonso","Osvaldo Alonso","SEA",2014,NA,33,4,28.4831876466667,0.393939393939394,0,2.53962083379056,-1.41000035051723,-2.53962083379056,24,27.0030114158333,0,1.32930048677623,-1.32930048677623,3.86892132056679,0.0769582070845623,0.0553875202823431,-0.0769582070845623,-0.0553875202823431
"Lamar","Neagle","Lamar Neagle","SEA",2011,NA,32,12,22.1070716352813,0.15625,5,2.53569128720415,0.304385988355937,2.46430871279585,13,22.8477219787692,1,1.32698985913526,-0.326989859135258,3.8626811463394,0.0792403527251295,0.102076143010404,0.0770096472748705,-0.0251530660873275
"Zach","Pfeffer","Zach Pfeffer","PHI",2015,1051,27,10,20.9080326597062,0.148148148148148,2,3.52811566297916,0.178921334584865,-1.52811566297916,4,19.8386111740133,1,0.331653246750938,0.668346753249062,3.8597689097301,0.13067095048071,0.0829133116877344,-0.0565968764066357,0.167086688312266
"Nick","LaBrocca","Nick LaBrocca","COL",2014,NA,32,7,27.5958810818437,0.28125,1,2.01847871982814,-0.788258067085945,-1.01847871982814,25,24.7694155808,1,1.82696359960589,-0.826963599605893,3.84544231943403,0.0630774599946294,0.0730785439842357,-0.0318274599946294,-0.0330785439842357
"Laurent","Courtois","Laurent Courtois","CHV",2012,NA,21,6,26.7651967167619,0.142857142857143,1,2.16140968687761,-0.718514978009883,-1.16140968687761,11,13.2960661777273,1,1.68147847047731,-0.681478470477305,3.84288815735492,0.102924270803696,0.1528616791343,-0.0553052231846482,-0.0619525882252096
"Joey","Gjertsen","Joey Gjertsen","SJE",2011,NA,21,6,24.8874360302381,0.285714285714286,1,1.51328797819707,-0.378057047693798,-0.513287978197065,15,14.8714215782667,1,2.32786193738316,-1.32786193738316,3.84114991558022,0.0720613322950983,0.155190795825544,-0.0244422846760507,-0.0885241291588772
"Terry","Dunfield","Terry Dunfield","TOR",2012,NA,24,11,22.5318681175417,0.458333333333333,3,1.63919323776448,2.11270571577518,1.36080676223552,31,22.9747124741935,0,2.19133149195992,-2.19133149195992,3.83052472972439,0.0682997182401866,0.0706881126438682,0.0567002817598134,-0.0706881126438682
"Mehdi","Ballouchy","Mehdi Ballouchy","NYRB",2011,NA,23,7,20.3748901407391,0.304347826086957,2,2.15236057919073,0.209559553753452,-0.15236057919073,21,25.0039565028571,0,1.67700056543235,-1.67700056543235,3.82936114462308,0.093580894747423,0.0798571697824929,-0.0066243730082926,-0.0798571697824929
"Jacob","Peterson","Jacob Peterson","SKC",2015,1405,21,11,17.7155565925364,0.19047619047619,1,2.79702846636836,0.240089873248233,-1.79702846636836,10,22.9411331704874,1,1.02998910626227,-0.0299891062622718,3.82701757263063,0.133191831731827,0.102998910626227,-0.0855727841127791,-0.00299891062622718
"Dax","McCarty","Dax McCarty","NYRB",2016,2393,24,8,16.907053882893,0.291666666666667,3,1.79392077158709,1.23599836584523,1.20607922841291,20,22.5827429565666,1,2.02885305356069,-1.02885305356069,3.82277382514778,0.0747466988161287,0.101442652678034,0.0502533011838713,-0.0514426526780345
"Luke","Mulholland","Luke Mulholland","RSL",2016,2148,42,9,25.7932503848046,0.30952380952381,4,1.93712049980962,0.382973350063749,2.06287950019038,19,18.6211844889806,2,1.8810515207782,0.118948479221798,3.81817202058782,0.0461219166621338,0.0990027116199054,0.0491161785759615,0.00626044627483149
"Chad","Barrett","Chad Barrett","LAG",2012,NA,14,2,12.8443402608571,0.214285714285714,1,2.96219931617987,-1.82473698639117,-1.96219931617987,10,24.159448473,3,0.855573012893811,2.14442698710619,3.81777232907368,0.211585665441419,0.0855573012893811,-0.140157094012848,0.214442698710619
"Marco","Delgado","Marco Delgado","TOR",2016,2080,17,5,23.0902167752423,0.294117647058824,2,1.27084725949416,-0.00143916597186089,0.729152740505836,31,22.5120637391443,2,2.53418635023623,-0.534186350236229,3.80503360973039,0.0747557211467155,0.0817479467818139,0.0428913376768139,-0.0172318177495558
"Cristian","Roldan","Cristian Roldan","SEA",2016,2767,30,11,21.3539133310602,0.366666666666667,4,2.99814528105981,0.477582462063197,1.00185471894019,17,23.922648942864,2,0.805062340768408,1.19493765923159,3.80320762182822,0.0999381760353269,0.0473566082804946,0.0333951572980064,0.0702904505430348
"Cordell","Cato","Cordell Cato","SJE",2015,1938,18,7,21.7529692801982,0.222222222222222,3,2.31770976673508,-0.242247159014998,0.68229023326492,17,19.8932831205674,1,1.48307523560817,-0.483075235608174,3.80078500234325,0.128761653707504,0.0872397197416573,0.0379050129591622,-0.0284161903298926
"Waylon","Francis","Waylon Francis","CLB",2015,2521,10,3,24.4866682357416,0.1,0,0.542238919755783,-0.315227384210927,-0.542238919755783,20,15.5434877010549,6,3.25472374654034,2.74527625345966,3.79696266629612,0.0542238919755783,0.162736187327017,-0.0542238919755783,0.137263812672983
"Kyle","Beckerman","Kyle Beckerman","RSL",2016,2499,43,12,27.2986667911428,0.232558139534884,0,1.91677476295346,-0.683246079147895,-1.91677476295346,27,22.5658893272807,1,1.87714640678265,-0.877146406782649,3.79392116973611,0.0445761572779873,0.06952394099195,-0.0445761572779873,-0.0324869039549129
"Sheanon","Williams","Sheanon Williams","PHI",2011,NA,20,7,23.74363180845,0.25,1,1.78841590026165,-0.410690364647856,-0.78841590026165,18,20.2257915057222,2,2.00106002006871,-0.00106002006870624,3.78947592033036,0.0894207950130825,0.111170001114928,-0.0394207950130825,-5.88900038170134e-05
"Kevin","Ellis","Kevin Ellis","SKC",2015,2462,11,7,7.88135618509245,0.0909090909090909,4,3.37320777891675,0.633391548370314,0.626792221083246,1,3.70309330155209,1,0.414859875293233,0.585140124706767,3.78806765420999,0.306655252628796,0.414859875293233,0.0569811110075678,0.585140124706767
"Cam","Weaver","Cam Weaver","HOU",2013,NA,21,5,14.1662930383333,0.0952380952380952,2,2.66279823959029,-0.865451859330943,-0.662798239590289,14,23.0190399787143,0,1.12483376640974,-1.12483376640974,3.78763200600003,0.126799916170966,0.0803452690292672,-0.0315618209328709,-0.0803452690292672
"Nigel","Reo-Coker","Nigel Reo-Coker","VAN",2013,NA,17,5,26.6264386385294,0.411764705882353,1,1.19009642241353,0.040456284739234,-0.190096422413533,34,22.6223249232941,3,2.59506397941268,0.404936020587318,3.78516040182621,0.0700056719066784,0.0763254111591965,-0.0111821424949137,0.0119098829584505
"Nate","Jaqua","Nate Jaqua","SEA",2011,NA,16,2,14.3801613963125,0.125,0,1.85404240582397,-1.73388161666876,-1.85404240582397,15,18.9108730152,1,1.93109922731312,-0.931099227313116,3.78514163313708,0.115877650363998,0.128739948487541,-0.115877650363998,-0.0620732818208744
"Fernando","Cardenas","Fernando Cardenas","NER",2012,NA,27,10,21.2326766274444,0.259259259259259,2,2.49137730544764,0.398008283592096,-0.491377305447643,15,24.2832436582,1,1.28935324557681,-0.289353245576813,3.78073055102446,0.0922732335350979,0.0859568830384542,-0.0181991594610238,-0.0192902163717875
"Saad","Abdul-Salaam","Saad Abdul-Salaam","SKC",2016,2533,15,3,17.6054883030195,0.333333333333333,0,1.08607028307298,-0.45539835714953,-1.08607028307298,28,21.8490733616295,3,2.69457597700487,0.305424022995134,3.78064626007784,0.0724046855381984,0.0962348563216024,-0.0724046855381984,0.0109080008212548
"Gonzalo","Veron","Gonzalo Veron","NYRB",2016,720,18,8,18.0032364054357,0.277777777777778,3,2.24828601992363,-0.526305036832574,0.751713980076375,8,11.7577240591769,0,1.52901196286093,-1.52901196286093,3.77729798278456,0.124904778884646,0.191126495357616,0.0417618877820208,-0.191126495357616
"Darwin","Ceren","Darwin Ceren","ORL",2015,2382,29,7,25.3930021249776,0.482758620689655,2,1.63877216572671,-0.58738761374111,0.361227834273286,27,24.0091926666497,1,2.12830898215698,-1.12830898215698,3.7670811478837,0.0565093850250591,0.0788262585984067,0.0124561322163202,-0.0417892215613697
"Sebastian","Saucedo","Sebastian Saucedo","RSL",2017,646,29,8,27.3618605033271,0.344827586206897,0,1.86722495323844,-0.635486996438126,-1.86722495323844,11,16.0807921403963,2,1.88922193785364,0.110778062146365,3.75644689109208,0.0643870673530497,0.171747448895785,-0.0643870673530497,0.0100707329223968
"Ramiro","Corrales","Ramiro Corrales","SJE",2011,NA,29,4,28.0634542881379,0.379310344827586,2,1.63981002973156,-0.239435998916904,0.360189970268438,31,25.3750417193548,0,2.11574146423163,-2.11574146423163,3.75555149396319,0.0565451734390194,0.0682497246526331,0.0124203438023599,-0.0682497246526331
"Osvaldo","Alonso","Osvaldo Alonso","SEA",2016,2958,43,11,28.4767758287075,0.395348837209302,3,2.19608541469966,0.108277591190245,0.803914585300337,26,25.0678093189118,3,1.55383899551174,1.44616100448826,3.7499244102114,0.0510717538302247,0.0597630382889131,0.0186956880302404,0.0556215770957023
"Jose","Valencia","Jose Valencia","POR",2013,NA,20,6,20.8268785135,0.25,1,1.79057760778373,-0.380718561683442,-0.790577607783729,12,20.3324607008333,3,1.95458034474338,1.04541965525662,3.74515795252711,0.0895288803891865,0.162881695395281,-0.0395288803891865,0.0871183046047185
"Luis","Silva","Luis Silva","DCU, RSL",2015,945,19,8,21.7306601358629,0.210526315789474,1,1.84841376412439,-1.0664976091192,-0.848413764124393,15,15.8551760131037,0,1.89528785943884,-1.89528785943884,3.74370162356323,0.0972849349539154,0.126352523962589,-0.044653356006547,-0.126352523962589
"Paul","Arriola","Paul Arriola","DCU",2017,963,19,8,22.694326393931,0.210526315789474,1,1.49552966771825,-0.016000534998178,-0.495529667718252,16,16.8594265407533,2,2.24390397787331,-0.243903977873306,3.73943364559156,0.0787120877746448,0.140243998617082,-0.0260805088272764,-0.0152439986170817
"Barry","Robson","Barry Robson","VAN",2012,NA,32,9,30.5427621090938,0.5,3,2.07682011947845,-0.0198659681737672,0.923179880521546,19,14.9636412099474,1,1.66193836299266,-0.661938362992659,3.73875848247111,0.0649006287337017,0.0874704401575084,0.0288493712662983,-0.0348388612101399
"Reggie","Lambe","Reggie Lambe","TOR",2012,NA,22,13,23.7680851125455,0.318181818181818,2,1.89324638610632,1.01072968982816,0.10675361389368,22,20.8083883861818,2,1.8452915267071,0.154708473292897,3.73853791281342,0.0860566539139236,0.0838768875775956,0.00485243699516729,0.00703220333149531
"Justin","Braun","Justin Braun","TOR",2013,NA,12,5,17.0107481481667,0.0833333333333333,2,2.52253876150537,0.117579834329237,-0.522538761505369,13,21.9589765707692,2,1.21589301825047,0.78410698174953,3.73843177975584,0.210211563458781,0.0935302321731131,-0.043544896792114,0.0603159216730407
"Fatai","Alashe","Fatai Alashe","SJE",2015,2448,19,4,20.954953775487,0.421052631578947,2,3.03930039971905,-0.935392390093205,-1.03930039971905,11,22.9505323507655,1,0.695325911781329,0.304674088218671,3.73462631150038,0.159963178932582,0.0632114465255754,-0.0547000210378447,0.0276976443835156
"Sheanon","Williams","Sheanon Williams","PHI",2014,NA,17,6,14.3151076418235,0.235294117647059,3,1.76870172303435,1.54800584561381,1.23129827696565,19,14.2815398043684,2,1.96209964867161,0.0379003513283942,3.73080137170596,0.10404127782555,0.103268402561663,0.072429310409744,0.00199475533307338
"Vitor","Gomes Pereira Junior","Vitor Gomes Pereira Junior","LAG",2011,NA,39,13,30.9271528605128,0.333333333333333,4,1.37764643103024,1.28008861462349,2.62235356896976,23,23.3155048578261,1,2.3425420496528,-1.3425420496528,3.72018848068304,0.0353242674623139,0.10184965433273,0.0672398351017887,-0.0583713934631652
"Andrew","Jacobson","Andrew Jacobson","FCD",2013,NA,40,9,27.174651987425,0.25,3,2.3184797720348,0.323207626059879,0.681520227965204,13,21.5744775946923,1,1.39780907824086,-0.397809078240855,3.71628885027565,0.0579619943008699,0.107523775249297,0.0170380056991301,-0.0306006983262197
"Anibal","Godoy","Anibal Godoy","SJE",2016,2044,28,9,26.0694003236232,0.392857142857143,1,1.88845111789337,-0.859891552060667,-0.888451117893368,21,20.1832223497479,2,1.82694413968636,0.173055860313644,3.71539525757972,0.067444682781906,0.0869973399850646,-0.0317303970676203,0.00824075525303067
"Julio","Baptista","Julio Baptista","ORL",2016,836,27,9,19.6501683033065,0.296296296296296,6,3.02633594983445,0.183558078474158,2.97366405016555,9,20.1056297609749,1,0.680601893248976,0.319398106751024,3.70693784308342,0.112086516660535,0.0756224325832195,0.110135705561687,0.0354886785278916
"Justin","Meram","Justin Meram","CLB",2012,NA,27,10,23.9781733253333,0.185185185185185,4,1.83502948658361,0.540003904151209,2.16497051341639,11,21.1062151599091,1,1.87176687557711,-0.871766875577108,3.70679636216072,0.0679640550586523,0.170160625052464,0.0801840930894958,-0.0792515341433734
